nota_graduacao,experiencia_profissional,publicacoes,projetos_pesquisa,pontuacao_prova,pontuacao_entrevista,programa,nivel_pretendido,tipo_instituicao_origem,regiao_origem,modalidade_candidatura,idade,renda_familiar,ensino_ingles,aprovado
8.505195453800834,0,2,2,59.72755821811362,83.41308488542366,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,35,1704.330675773907,Intermediario,0
7.065473882073544,10,4,0,40.317194955925544,100.0,Engenharia_Eletrica,Mestrado,Federal,Sul,Regular,41,1834.7098854445392,Intermediario,1
6.066619435603489,10,0,0,66.01890281540528,74.31274164772185,Engenharia_Civil,Doutorado,Federal,Centro-Oeste,Regular,43,24991.309217840284,Intermediario,0
7.2301406736362095,4,3,1,70.07760472530462,100.0,Matematica,Mestrado,Privada,Sul,Regular,42,2154.2464523292933,Intermediario,0
6.577677994578407,1,3,2,67.65015076678077,90.22835761760429,Engenharia_Mecanica,Mestrado,Privada,Centro-Oeste,Estrangeiro,39,12124.504688936475,Basico,1
10.0,1,3,3,79.03216795773064,84.3823749009371,Ciencia_Computacao,Doutorado,Privada,Centro-Oeste,Regular,43,18381.022297538737,Avancado,1
9.522459635424175,6,2,2,59.57877360235243,86.6543428402617,Matematica,Mestrado,Publica,Centro-Oeste,Regular,43,14775.980407806795,Avancado,0
8.188041038025073,7,0,1,57.37079825105617,41.65251093811956,Engenharia_Eletrica,Mestrado,Privada,Norte,Regular,30,3644.6312819865993,Intermediario,0
10.0,12,2,1,64.88269238428842,76.8600369892307,Engenharia_Mecanica,Mestrado,Privada,Sudeste,Regular,22,2943.53088406364,Intermediario,0
8.316052461471427,9,2,2,65.19226895281261,71.95719965343876,Ciencia_Computacao,Mestrado,Federal,Centro-Oeste,Regular,44,1642.5748607383623,Avancado,1
6.908073698007604,7,1,0,100.0,100.0,Ciencia_Computacao,Doutorado,Federal,Sudeste,Regular,24,1000.0,Intermediario,0
10.0,13,0,2,98.28671321892469,75.90321616239669,Ciencia_Computacao,Mestrado,Publica,Sudeste,Regular,41,12415.161690989115,Avancado,1
9.008365065526988,3,0,3,49.95709576057846,79.64240028566215,Engenharia_Civil,Mestrado,Privada,Sudeste,Regular,22,11077.073470915153,Intermediario,0
6.644130768510315,14,1,2,46.05286630663401,79.44747518753948,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,24,8711.245205720357,Intermediario,0
7.914491982874587,13,0,2,73.713705785693,64.3216083000536,Engenharia_Mecanica,Mestrado,Publica,Nordeste,Regular,35,1000.0,Intermediario,0
6.886572619922863,0,2,0,100.0,73.27734046682158,Engenharia_Eletrica,Doutorado,Federal,Sul,Regular,35,3973.265402438858,Intermediario,0
6.125800403553495,10,1,0,84.9913461273973,89.80277493567873,Engenharia_Mecanica,Doutorado,Privada,Sudeste,Regular,44,10461.360242082328,Basico,0
9.589266321297462,6,3,2,74.50671451195808,54.41831858897416,Engenharia_Eletrica,Mestrado,Privada,Sul,Regular,43,23014.132094304186,Intermediario,1
10.0,0,1,0,68.15888590932555,83.73622859616862,Matematica,Mestrado,Publica,Sul,Regular,34,7035.3134914090615,Intermediario,0
6.102148639271288,10,1,5,91.15743714661207,69.18224253369883,Ciencia_Computacao,Mestrado,Privada,Nordeste,Regular,22,6202.27239572508,Intermediario,0
9.044453855035856,3,6,0,77.66984069404955,95.59902773674173,Ciencia_Computacao,Mestrado,Privada,Sudeste,Regular,36,2176.3162801806006,Basico,1
7.224036146317259,7,3,0,100.0,84.73906120649632,Engenharia_Civil,Mestrado,Publica,Sudeste,Cotas,41,7740.849462066788,Intermediario,0
7.469311924352955,1,1,2,49.68442706361277,61.76278540627953,Matematica,Doutorado,Publica,Sudeste,Regular,28,3698.935273639098,Intermediario,0
7.311409113641695,5,1,2,81.35468682799782,75.00625740185927,Fisica,Mestrado,Publica,Sudeste,Regular,37,2048.292051444412,Avancado,0
6.904013845480275,12,4,0,66.55053498681175,85.44272036317507,Matematica,Mestrado,Privada,Sul,Cotas,41,1225.4821584921906,Avancado,1
8.27278244191724,5,3,1,81.21412826270402,76.3525512431535,Engenharia_Eletrica,Mestrado,Federal,Sul,Regular,44,1579.9380078680156,Avancado,1
6.953574825383443,11,0,2,78.76284377394596,81.74144399513125,Matematica,Mestrado,Federal,Sudeste,Regular,42,7258.32780678029,Basico,1
8.605685238669757,8,0,2,82.64499313500035,79.76915886723128,Engenharia_Civil,Doutorado,Federal,Sul,Estrangeiro,22,1000.0,Avancado,0
8.124642835826293,4,3,2,89.66373220164284,90.40185303099989,Engenharia_Eletrica,Mestrado,Federal,Sul,Regular,36,3453.248547256677,Basico,0
7.841577929700385,9,3,1,95.84688869642741,85.27478929599127,Engenharia_Mecanica,Mestrado,Federal,Centro-Oeste,Regular,41,23608.71482817341,Basico,0
6.838654506937603,3,4,4,100.0,79.42149937228928,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,36,1000.0,Basico,0
7.3348430041475,4,2,4,75.23691451586059,80.215012858663,Engenharia_Mecanica,Doutorado,Privada,Norte,Cotas,40,8426.26849670918,Avancado,0
9.333086838738634,11,1,0,66.86475039584529,67.00599124900346,Fisica,Mestrado,Privada,Nordeste,Regular,27,9476.92691056993,Basico,0
8.951375781436571,11,4,1,56.61267346977415,97.60858412642591,Engenharia_Eletrica,Doutorado,Federal,Sudeste,Regular,27,3464.93743795463,Basico,1
6.733667132802172,9,2,0,81.52329510545377,100.0,Ciencia_Computacao,Mestrado,Publica,Centro-Oeste,Regular,22,10368.858560334796,Basico,1
8.348998458143837,14,1,1,87.52376021140131,76.03580904138234,Fisica,Doutorado,Publica,Nordeste,Regular,37,3921.9920596687584,Intermediario,1
9.327080685057682,10,2,2,54.77328376453338,80.57239365048355,Engenharia_Mecanica,Doutorado,Federal,Nordeste,Regular,39,12763.33864598992,Avancado,1
5.695892078317941,4,2,3,92.16997476373109,92.18056332150171,Engenharia_Civil,Mestrado,Publica,Sul,Cotas,34,1364.1678287924988,Intermediario,1
9.015040288569901,7,2,0,73.47974534424282,92.11363606990551,Fisica,Doutorado,Federal,Sul,Regular,33,47422.85817091574,Intermediario,1
7.206064361581229,9,1,1,56.162748236365104,82.13971947578833,Fisica,Mestrado,Privada,Sudeste,Regular,39,27575.988847329256,Basico,1
9.055898002889737,11,0,4,62.27569208258028,68.28597177837754,Fisica,Mestrado,Publica,Sudeste,Regular,31,1000.0,Basico,0
7.055111265186224,7,3,2,60.85135856034333,100.0,Engenharia_Mecanica,Mestrado,Privada,Norte,Regular,35,20068.56428711925,Basico,0
5.492676849003221,1,4,2,61.11817127851413,88.17481183993999,Engenharia_Mecanica,Mestrado,Federal,Norte,Regular,41,2459.1620391974348,Intermediario,0
5.758686343175255,6,6,4,83.54852094663963,82.64658688274267,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Regular,32,27419.556640576277,Intermediario,0
8.272127419992072,7,4,1,87.95741593032824,71.32606843833712,Ciencia_Computacao,Doutorado,Privada,Nordeste,Cotas,39,16492.209606303386,Basico,0
8.589583752582222,10,2,2,100.0,80.69546202369406,Fisica,Doutorado,Federal,Nordeste,Regular,33,1333.2825739082177,Avancado,1
6.843525062343387,5,1,2,64.52666651492255,58.226631592849415,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Regular,38,9799.654143218238,Avancado,0
9.15788868816606,4,4,3,80.14434401182959,88.89085559661352,Engenharia_Eletrica,Doutorado,Publica,Sul,Regular,24,2119.612180820603,Basico,1
5.70771990659656,10,2,0,65.29461299552015,91.81681622901446,Ciencia_Computacao,Mestrado,Publica,Sul,Regular,42,9373.539356340745,Basico,0
8.100880302029024,8,3,1,75.30185854493561,82.75710790331306,Engenharia_Eletrica,Mestrado,Publica,Nordeste,Regular,22,5193.914714765749,Intermediario,1
6.383475700356314,12,2,1,52.794294190115124,68.47696490697246,Ciencia_Computacao,Doutorado,Publica,Norte,Regular,22,2047.9854201902162,Basico,1
7.222245838296761,2,3,2,58.1520428949033,85.42277103339765,Engenharia_Civil,Mestrado,Privada,Sudeste,Regular,27,1000.0,Intermediario,0
8.27109800697462,11,0,0,87.04590732988167,89.44829656033203,Ciencia_Computacao,Mestrado,Publica,Sul,Regular,40,6477.482558307183,Intermediario,0
6.909379952074071,12,2,2,52.74801071841375,71.08116359866287,Matematica,Doutorado,Federal,Nordeste,Regular,25,8577.406617111998,Avancado,0
7.623166683655262,12,2,2,84.22246451516534,91.20790667784543,Ciencia_Computacao,Mestrado,Publica,Nordeste,Regular,43,4066.687774727048,Intermediario,1
9.70943921382166,9,2,1,64.85776421922425,86.29420921513011,Ciencia_Computacao,Mestrado,Privada,Sudeste,Cotas,34,1941.1775205044328,Basico,1
7.334662195715277,3,3,2,46.1169542294018,76.71180423417084,Matematica,Mestrado,Privada,Sul,Estrangeiro,33,2752.1648284006224,Basico,0
9.453538168097712,8,2,2,36.92145990852796,73.30813305081617,Ciencia_Computacao,Mestrado,Federal,Norte,Regular,29,1318.8627364101858,Basico,0
6.505439718013572,5,2,1,96.95192019830014,77.85350474182333,Engenharia_Mecanica,Doutorado,Privada,Sudeste,Regular,41,11888.45984861759,Intermediario,0
8.994706266872923,7,3,2,46.41875297976186,68.35198679140672,Engenharia_Eletrica,Mestrado,Publica,Sul,Regular,28,1000.0,Intermediario,0
10.0,6,5,1,74.03441075978911,83.12315275893165,Engenharia_Eletrica,Mestrado,Federal,Norte,Regular,42,15399.184215859654,Avancado,1
5.0,10,3,2,80.30926191565473,86.7018142493508,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,28,4486.709383815191,Intermediario,0
7.004657116794284,1,0,0,55.30196656430296,94.02315911354587,Engenharia_Civil,Mestrado,Publica,Norte,Regular,28,9190.90506406146,Intermediario,0
9.06560819077081,2,2,0,66.69711947469666,83.5693832626874,Matematica,Mestrado,Privada,Sudeste,Regular,35,10339.298980214518,Intermediario,0
7.89543192093551,0,3,0,82.1823586501172,84.69581319452644,Engenharia_Mecanica,Mestrado,Privada,Sudeste,Cotas,39,5657.572778827649,Basico,0
8.756718810056963,8,2,0,79.3997427723071,76.78390708993571,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,44,3077.7835060549937,Avancado,0
7.294022219926268,12,3,1,68.09136650288617,69.51075724564792,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,40,18533.952412409428,Basico,1
8.329884681209348,6,2,3,78.55356944512982,74.8408163489095,Engenharia_Civil,Mestrado,Privada,Sudeste,Regular,41,1000.0,Basico,1
7.96648414691188,0,0,1,73.46648003721634,97.13684974282985,Engenharia_Civil,Doutorado,Federal,Nordeste,Regular,40,23438.87669500322,Basico,0
9.95167309248971,2,2,2,60.443751306562085,87.60897124103572,Ciencia_Computacao,Doutorado,Publica,Sudeste,Regular,39,1276.668890102943,Intermediario,1
8.581631264951818,3,1,0,93.00735685160596,84.88876613173244,Engenharia_Civil,Doutorado,Publica,Centro-Oeste,Regular,27,3325.1515685963896,Avancado,0
8.706403993112803,3,2,1,78.1113087744215,58.21555052363905,Matematica,Mestrado,Privada,Sul,Regular,37,27380.192663859256,Basico,0
7.582184550816298,4,2,2,47.36953234141397,83.75375980092439,Engenharia_Eletrica,Mestrado,Publica,Sul,Regular,24,50000.0,Intermediario,0
7.468590663891259,13,4,0,82.8251197375762,64.04380871128846,Matematica,Doutorado,Privada,Sul,Regular,42,6114.176133449733,Basico,0
7.551162718270568,2,0,2,65.76726225009548,64.8995768683414,Matematica,Mestrado,Privada,Nordeste,Regular,23,1000.0,Intermediario,0
8.791678213567444,2,2,2,70.65845714027861,66.24376869385902,Fisica,Mestrado,Privada,Sul,Regular,36,13693.948603137633,Intermediario,0
7.568523278769605,0,0,0,75.1229225129511,70.72599847956441,Engenharia_Mecanica,Doutorado,Federal,Sudeste,Cotas,41,4689.892164352384,Intermediario,0
8.634662285344618,6,0,1,63.10578745520856,90.00067387953695,Fisica,Doutorado,Federal,Norte,Regular,32,1374.1024048580568,Intermediario,1
10.0,10,1,2,100.0,82.71910551413598,Fisica,Doutorado,Privada,Sul,Regular,40,6393.289837455779,Avancado,1
9.506687055147538,9,2,3,52.60023412097369,68.68224466426997,Ciencia_Computacao,Doutorado,Federal,Sudeste,Regular,39,1020.7700757098293,Intermediario,1
7.710964701748238,13,0,2,75.85031215947657,73.03110658059835,Matematica,Mestrado,Publica,Sul,Cotas,43,6210.8714591161015,Intermediario,0
10.0,0,1,1,80.72027371732375,85.97977304543886,Engenharia_Mecanica,Mestrado,Privada,Nordeste,Regular,32,1628.9774847838253,Intermediario,1
7.587886940467672,1,4,0,75.61819162542002,88.37368562880386,Engenharia_Eletrica,Doutorado,Privada,Sudeste,Regular,24,1000.0,Intermediario,1
5.1428131972332185,12,3,0,72.13521287283042,81.6035983182648,Engenharia_Eletrica,Mestrado,Federal,Norte,Estrangeiro,25,1000.0,Basico,0
6.687870533623894,3,4,2,69.34480075519814,66.23011501911469,Engenharia_Mecanica,Doutorado,Privada,Nordeste,Cotas,27,2370.5635314190454,Intermediario,0
5.3938121184612156,12,2,1,62.95230081303045,75.04968712955261,Matematica,Mestrado,Privada,Nordeste,Estrangeiro,33,8975.388723266067,Basico,0
7.672729773938036,3,2,1,62.6863026274074,100.0,Matematica,Mestrado,Federal,Sul,Regular,42,22134.288539012206,Intermediario,0
8.227627568784326,4,2,1,92.37815176901671,65.46951160258797,Ciencia_Computacao,Doutorado,Privada,Centro-Oeste,Cotas,25,27257.38114135133,Intermediario,0
10.0,10,1,1,68.37379914754614,84.49919442137218,Ciencia_Computacao,Mestrado,Privada,Sudeste,Regular,33,1000.0,Basico,1
8.690391060646244,1,1,1,100.0,100.0,Fisica,Doutorado,Publica,Sul,Regular,25,3753.9430054473232,Intermediario,1
7.871349206786703,3,1,0,85.03410478193652,76.71818920034045,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Regular,23,2363.071728250217,Avancado,0
9.444108371775233,0,1,3,34.98555428090363,100.0,Ciencia_Computacao,Doutorado,Federal,Nordeste,Regular,33,4326.070449101271,Intermediario,0
5.0,1,3,2,88.24888524341348,71.74778455084054,Engenharia_Mecanica,Mestrado,Privada,Sudeste,Regular,34,26703.614015909134,Basico,0
8.553421837162848,0,2,2,74.20260291416126,56.301259627167205,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,37,5963.318427345032,Avancado,0
9.35629779083045,9,2,1,54.15072378924265,73.04866432464569,Matematica,Mestrado,Publica,Norte,Cotas,25,13923.319184676811,Intermediario,1
5.982120631330237,9,2,0,94.56382799738944,70.90753998352872,Engenharia_Eletrica,Mestrado,Publica,Sul,Regular,29,50000.0,Basico,0
9.915631064810393,12,0,2,68.46124599819709,59.957861691005284,Engenharia_Civil,Doutorado,Publica,Sudeste,Regular,26,1000.0,Intermediario,0
8.70774461124162,3,1,2,67.18601459577324,74.99061237133617,Engenharia_Eletrica,Mestrado,Privada,Nordeste,Regular,35,2779.6227402909085,Intermediario,1
7.577068129148797,3,4,2,80.6278502541344,91.8919541566994,Ciencia_Computacao,Mestrado,Publica,Nordeste,Cotas,36,9754.3770175666,Intermediario,0
9.149172799159427,6,2,3,92.14245509334351,72.87055773746118,Engenharia_Mecanica,Mestrado,Publica,Sudeste,Regular,32,6767.32886089303,Intermediario,0
10.0,9,4,3,76.70122797297238,75.48796211524431,Matematica,Mestrado,Privada,Sudeste,Regular,31,17298.772666841698,Intermediario,1
8.472799382587741,10,4,1,75.62729021843008,96.4461038372988,Matematica,Mestrado,Privada,Centro-Oeste,Regular,31,3100.864232093186,Intermediario,1
8.572330879450503,10,2,0,64.5470097832012,71.02074802431122,Ciencia_Computacao,Mestrado,Publica,Sul,Cotas,27,6292.99987963391,Intermediario,0
7.510958650689633,8,1,0,91.88635273548152,87.42713136314285,Ciencia_Computacao,Mestrado,Privada,Sul,Regular,37,1983.33286771652,Intermediario,0
6.925233445802812,8,3,4,76.84576179838169,59.510805074613394,Ciencia_Computacao,Doutorado,Federal,Norte,Regular,42,17617.291263675404,Avancado,0
9.445503724816367,4,3,2,71.618353088745,68.40629565452197,Engenharia_Civil,Mestrado,Privada,Sul,Regular,25,5169.396765717701,Intermediario,1
6.915874261136699,9,1,2,69.75739684561844,77.43882721762111,Engenharia_Mecanica,Doutorado,Federal,Sudeste,Cotas,30,26490.045830732986,Intermediario,0
8.307349355829087,0,1,2,90.40238393380584,94.50943771940715,Engenharia_Civil,Mestrado,Federal,Sudeste,Regular,31,26723.14371714437,Basico,1
7.483513829852324,0,4,1,71.06514605551308,69.04951979095313,Ciencia_Computacao,Mestrado,Publica,Sul,Regular,26,1055.8042834776309,Basico,0
8.918469738619587,5,1,0,90.44096427202982,68.90528206155,Engenharia_Mecanica,Mestrado,Publica,Norte,Regular,31,32142.973818527815,Avancado,0
8.700493157930422,1,4,4,67.92637944965196,83.26822985110356,Ciencia_Computacao,Mestrado,Privada,Sudeste,Estrangeiro,37,15022.492010798214,Basico,1
9.756309916386847,7,0,3,85.8345822567411,85.19463793568538,Engenharia_Mecanica,Mestrado,Privada,Sudeste,Regular,32,4072.985680384073,Basico,1
7.434975401717879,12,3,4,78.10644270513544,67.5728243026409,Matematica,Doutorado,Privada,Norte,Regular,27,13486.884963953185,Intermediario,0
7.795187597059942,8,3,2,60.73867517124066,73.73725114870112,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,28,2671.8743551231723,Intermediario,0
6.731854426326539,12,3,2,73.69535853559914,93.03992993421178,Fisica,Doutorado,Privada,Nordeste,Regular,33,25166.139949521654,Intermediario,0
7.533560109885832,3,2,1,42.14095625398294,65.83989095183176,Ciencia_Computacao,Mestrado,Publica,Sudeste,Regular,34,5535.967533304035,Basico,0
8.765950739567277,4,1,2,63.83940238452223,84.09772086856495,Ciencia_Computacao,Mestrado,Federal,Nordeste,Regular,38,14264.726551124457,Basico,1
9.335482924968026,10,0,1,51.3329039211053,73.78959813304166,Engenharia_Eletrica,Mestrado,Publica,Sul,Estrangeiro,30,2305.320182976961,Intermediario,0
6.816752013733561,7,2,4,100.0,96.83097700451681,Fisica,Doutorado,Federal,Sudeste,Regular,29,6891.538300754108,Intermediario,1
9.50440888015849,2,2,2,51.509540759750806,86.9650370776083,Matematica,Mestrado,Publica,Sul,Cotas,37,14230.362830301288,Intermediario,1
10.0,4,2,4,100.0,90.56675473169201,Ciencia_Computacao,Doutorado,Publica,Nordeste,Regular,42,7110.30676508046,Intermediario,1
8.820152354835551,2,3,1,82.71419299002724,73.54899133774448,Engenharia_Civil,Mestrado,Publica,Nordeste,Cotas,24,9640.020321772901,Intermediario,0
10.0,11,3,1,67.21699248070469,89.89418187222316,Matematica,Mestrado,Federal,Nordeste,Regular,26,1974.9620752181868,Basico,1
7.03931620134464,9,1,0,87.0954015093124,89.58172412534296,Ciencia_Computacao,Mestrado,Publica,Sul,Regular,42,7082.9437078370165,Intermediario,1
6.333017945032873,2,2,0,65.33227921260675,86.23386648977615,Engenharia_Civil,Doutorado,Privada,Sul,Regular,44,1987.2115763098514,Basico,0
5.531919626643582,2,1,0,53.85676679388588,76.60868879010529,Engenharia_Eletrica,Doutorado,Federal,Nordeste,Regular,34,4807.66029444441,Basico,0
10.0,12,2,3,76.18605402313243,81.95126414060046,Engenharia_Eletrica,Mestrado,Privada,Nordeste,Regular,39,2720.2531131418377,Intermediario,1
9.181548484531087,11,0,2,85.5010904448936,57.767485581616654,Engenharia_Civil,Doutorado,Publica,Nordeste,Regular,42,3844.6898811222973,Basico,0
8.116622993634317,6,1,2,94.17616342892832,100.0,Matematica,Mestrado,Federal,Sul,Regular,37,1000.0,Intermediario,0
8.61995293947973,14,1,2,82.46595164338488,72.7529288750754,Engenharia_Civil,Doutorado,Federal,Sudeste,Regular,35,5073.363594797822,Intermediario,0
6.511766429052434,6,2,0,67.05981714496004,75.98179124466586,Fisica,Doutorado,Privada,Sudeste,Regular,32,4319.799338034516,Intermediario,0
10.0,6,1,0,95.79414123121234,64.1864176109672,Engenharia_Civil,Doutorado,Privada,Sudeste,Regular,39,1000.0,Intermediario,1
8.39383177296284,9,1,1,92.4446373935406,88.07473839558975,Engenharia_Eletrica,Doutorado,Federal,Centro-Oeste,Regular,29,7402.100827925851,Avancado,1
8.36409219190734,7,2,1,79.03526291657312,86.35052052693241,Engenharia_Eletrica,Mestrado,Federal,Nordeste,Regular,33,13243.041286800357,Intermediario,1
9.288649935848037,4,4,2,93.16166620235242,76.45380448093378,Engenharia_Eletrica,Mestrado,Privada,Sul,Regular,40,7174.790812418629,Intermediario,1
8.92151384760507,4,0,1,100.0,51.983930620211495,Fisica,Mestrado,Federal,Sudeste,Regular,41,12617.261295218292,Avancado,0
8.535826036418696,13,1,1,66.846240898594,71.46133407164604,Ciencia_Computacao,Mestrado,Publica,Sudeste,Regular,23,2611.3496606252015,Intermediario,0
7.014288316832031,3,4,0,61.50483476575495,85.5202723855318,Fisica,Mestrado,Publica,Norte,Regular,30,3807.244525184873,Intermediario,0
8.907202535703993,6,2,3,66.40966214358053,83.01705928885576,Ciencia_Computacao,Mestrado,Publica,Norte,Regular,43,5372.295703719313,Intermediario,0
10.0,9,1,2,54.755249550512346,79.44558234669242,Fisica,Mestrado,Publica,Sudeste,Regular,30,5855.803111427947,Intermediario,0
10.0,3,1,3,83.86822176925038,74.91262805510253,Engenharia_Mecanica,Mestrado,Privada,Nordeste,Regular,35,1000.0,Avancado,1
10.0,14,3,2,50.8514519798447,61.05655821885073,Ciencia_Computacao,Mestrado,Privada,Sul,Regular,36,1627.7227702182356,Basico,1
7.433176485353222,1,1,1,93.97521351107547,91.56644622799287,Matematica,Mestrado,Publica,Sudeste,Regular,32,16363.57430076457,Avancado,0
6.715592769612128,3,3,1,64.91727545739768,62.71854645104705,Matematica,Doutorado,Privada,Nordeste,Regular,34,1922.1505574064438,Intermediario,0
8.011319619850527,12,3,3,95.38061698266239,77.54900825504826,Engenharia_Eletrica,Mestrado,Publica,Nordeste,Regular,26,3654.437262533512,Avancado,1
8.283587368433041,12,2,3,36.64442552519328,67.5813077757306,Fisica,Doutorado,Federal,Nordeste,Regular,27,4616.7454701717215,Basico,1
9.841287277706423,7,2,0,69.22218558444254,91.92427611560765,Engenharia_Civil,Mestrado,Federal,Sudeste,Regular,44,1000.0,Avancado,1
5.66130305542777,8,4,2,55.60484376365619,86.98432824340722,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Regular,26,32734.898664455846,Basico,0
10.0,2,1,2,95.30032383882303,75.7135725048717,Engenharia_Civil,Mestrado,Federal,Sudeste,Cotas,22,4733.538450883409,Intermediario,0
7.962988152131516,6,1,0,100.0,88.29420990052691,Fisica,Mestrado,Publica,Sudeste,Regular,39,1758.5535566036406,Intermediario,1
7.559678395078869,13,2,2,39.83881653975935,62.09912830950362,Engenharia_Eletrica,Mestrado,Privada,Sul,Regular,44,10701.59200771793,Intermediario,0
6.681843437109748,11,1,3,87.9879233750068,79.04602464957681,Engenharia_Eletrica,Mestrado,Federal,Sudeste,Regular,29,3442.4241068101906,Intermediario,1
5.717714992201345,13,3,1,91.03031030488361,67.34163884211692,Matematica,Mestrado,Publica,Sul,Regular,38,5273.930247552579,Basico,0
9.434755875942871,8,3,2,79.8852678781624,92.30075955261341,Engenharia_Civil,Mestrado,Privada,Sul,Regular,44,26652.183795997822,Intermediario,1
8.309976950782605,10,4,3,83.82244964118033,84.49147412157015,Engenharia_Mecanica,Doutorado,Publica,Nordeste,Cotas,32,2567.191608205584,Basico,1
6.2650586503884185,3,1,2,82.74082522163347,87.79931621374872,Engenharia_Mecanica,Mestrado,Publica,Nordeste,Regular,32,19367.31231196073,Intermediario,0
6.257381841904575,9,1,1,88.0426272300018,73.36109378957094,Engenharia_Eletrica,Mestrado,Privada,Nordeste,Regular,24,3259.6119676056383,Intermediario,0
7.696322951064807,14,1,1,58.6129943928549,88.93773259036112,Fisica,Mestrado,Federal,Sudeste,Regular,29,5334.253782950519,Basico,0
10.0,2,1,2,93.00741516660025,66.59623629691366,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,29,7070.986933361102,Intermediario,1
7.810612972954592,4,2,3,78.14019503843144,68.31769029623054,Matematica,Doutorado,Federal,Sudeste,Regular,42,3250.1722144336068,Intermediario,0
5.94528557032284,0,0,1,77.24000759654702,77.89812254768528,Engenharia_Civil,Mestrado,Federal,Sudeste,Regular,42,1450.8668411071867,Basico,0
7.831385403871083,2,1,2,83.49937423861606,68.783321830298,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Estrangeiro,24,8465.949178202081,Avancado,0
7.790914645378494,14,2,2,55.93846816755689,88.51525865795345,Fisica,Mestrado,Privada,Sudeste,Regular,43,18878.602920324516,Intermediario,0
5.0,7,4,2,51.698367228758904,74.31852488414364,Engenharia_Mecanica,Mestrado,Privada,Nordeste,Regular,31,10427.143953163246,Basico,0
8.118557700223281,10,0,3,73.18451756545686,67.032086845109,Engenharia_Civil,Mestrado,Privada,Centro-Oeste,Regular,40,10071.979053332938,Basico,0
7.853598204686982,7,0,2,98.15308397071198,65.4778171388326,Engenharia_Eletrica,Doutorado,Publica,Sudeste,Cotas,35,2838.109140137448,Intermediario,0
9.244309547220126,14,1,2,57.21926056949272,88.36871991434334,Engenharia_Civil,Mestrado,Federal,Norte,Regular,39,11226.50445764955,Intermediario,1
10.0,12,1,1,77.62731660999711,49.47109377519127,Matematica,Mestrado,Privada,Sudeste,Regular,44,7553.537030227176,Basico,1
9.889847544321636,3,4,0,64.24974138095884,67.8675336471896,Engenharia_Mecanica,Mestrado,Privada,Nordeste,Cotas,24,13842.173514440783,Basico,0
7.796666964167754,1,2,0,62.23532356120569,96.83485740754628,Fisica,Mestrado,Privada,Nordeste,Regular,41,5532.6152959550645,Intermediario,0
6.540211136887494,12,2,1,82.51122548965263,75.86764003187767,Engenharia_Civil,Mestrado,Publica,Centro-Oeste,Regular,35,10057.974646257737,Intermediario,0
10.0,7,2,5,86.39063249084178,88.59743831663164,Engenharia_Mecanica,Mestrado,Privada,Sudeste,Cotas,32,2752.110800509887,Basico,1
8.288827651021732,7,5,3,63.186727965551675,85.12999185070422,Engenharia_Eletrica,Mestrado,Federal,Sudeste,Regular,31,11321.284108290769,Intermediario,1
8.220893937869418,9,3,4,95.80875383950175,77.70950837175465,Fisica,Mestrado,Federal,Sudeste,Cotas,35,1084.0206859911066,Avancado,0
8.163812369334995,3,4,1,81.33755439738806,60.09307300540061,Fisica,Mestrado,Publica,Sul,Cotas,22,3289.213360125547,Avancado,1
8.497127141151783,2,3,1,71.37483053230093,64.08955893530623,Ciencia_Computacao,Mestrado,Privada,Centro-Oeste,Estrangeiro,37,2128.5288084605427,Avancado,0
7.983459382114086,1,0,2,80.21277053857904,63.88736402194646,Engenharia_Civil,Mestrado,Privada,Nordeste,Regular,27,50000.0,Avancado,0
7.339506989679645,8,3,0,100.0,85.78460873960373,Engenharia_Mecanica,Mestrado,Publica,Nordeste,Regular,39,10748.916233854246,Basico,0
7.379711588139411,0,2,1,86.30296126651024,88.03496688176367,Engenharia_Civil,Mestrado,Publica,Sul,Regular,37,1338.665614078936,Basico,0
8.150870094676002,6,3,1,64.51954597111788,69.45422505154256,Engenharia_Eletrica,Mestrado,Privada,Norte,Regular,40,1000.0,Intermediario,0
7.384862843299352,4,3,1,74.71938757084467,79.0547380469972,Engenharia_Eletrica,Doutorado,Privada,Sul,Regular,37,1000.0,Intermediario,0
7.130731325984253,7,1,1,76.96903306757258,80.09737638166654,Fisica,Doutorado,Publica,Sudeste,Regular,26,1251.7901390048464,Avancado,1
8.359645341537844,3,1,2,84.98035181467431,80.93834158032111,Fisica,Doutorado,Publica,Norte,Cotas,33,1774.8715813471008,Basico,1
